instance_id,box_id,type_id,length_cm,width_cm,height_cm,vert_axis_allowed,volume_cm3,weight_kg,destination,priority,shipper,stackable
47,5,1,118,54,42,"2,3",267624,80.287,C,3,S6,1
47,108,11,80,68,50,"1,2,3",272000,81.6,C,3,S6,1
47,98,11,80,68,50,"1,2,3",272000,81.6,A,1,S2,0
47,137,15,72,48,21,3,72576,21.773,A,1,S1,1
47,35,4,76,38,38,"2,3",109744,32.923,A,1,S3,1
47,48,5,100,56,34,"2,3",190400,57.12,A,1,S1,1
47,77,8,76,51,41,"1,2,3",158916,47.675,B,2,S4,1
47,97,11,80,68,50,"1,2,3",272000,81.6,C,3,S6,1
47,13,2,112,95,20,3,212800,63.84,C,3,S6,1
47,140,15,72,48,21,3,72576,21.773,A,1,S1,1
47,139,15,72,48,21,3,72576,21.773,A,1,S3,1
47,19,2,112,95,20,3,212800,63.84,A,1,S3,1
47,117,12,61,46,28,"2,3",78568,23.57,A,1,S3,1
47,142,15,72,48,21,3,72576,21.773,A,1,S1,0
47,54,5,100,56,34,"2,3",190400,57.12,A,1,S2,1
47,39,4,76,38,38,"2,3",109744,32.923,B,2,S5,1
47,136,15,72,48,21,3,72576,21.773,B,2,S4,1
47,116,12,61,46,28,"2,3",78568,23.57,B,2,S5,0
47,10,1,118,54,42,"2,3",267624,80.287,A,1,S3,1
47,30,4,76,38,38,"2,3",109744,32.923,A,1,S1,1
47,95,10,84,76,44,"1,2,3",280896,84.269,A,1,S1,1
47,131,14,92,62,49,"1,2,3",279496,83.849,A,1,S1,1
47,44,5,100,56,34,"2,3",190400,57.12,C,3,S6,1
47,141,15,72,48,21,3,72576,21.773,B,2,S4,1
47,18,2,112,95,20,3,212800,63.84,B,2,S5,1
47,14,2,112,95,20,3,212800,63.84,B,2,S5,1
47,146,15,72,48,21,3,72576,21.773,B,2,S5,1
47,41,5,100,56,34,"2,3",190400,57.12,B,2,S4,1
47,114,12,61,46,28,"2,3",78568,23.57,B,2,S4,1
47,38,4,76,38,38,"2,3",109744,32.923,B,2,S4,1
47,138,15,72,48,21,3,72576,21.773,A,1,S3,1
47,1,1,118,54,42,"2,3",267624,80.287,A,1,S1,0
47,69,7,75,58,36,"2,3",156600,46.98,B,2,S4,0
47,71,7,75,58,36,"2,3",156600,46.98,A,1,S1,0
47,93,10,84,76,44,"1,2,3",280896,84.269,A,1,S2,1
47,22,3,118,38,37,"2,3",165908,49.772,C,3,S6,1
47,42,5,100,56,34,"2,3",190400,57.12,C,3,S6,1
47,102,11,80,68,50,"1,2,3",272000,81.6,C,3,S6,1
47,11,1,118,54,42,"2,3",267624,80.287,A,1,S2,1
47,103,11,80,68,50,"1,2,3",272000,81.6,A,1,S2,1
47,58,6,100,73,50,"2,3",365000,109.5,A,1,S2,0
47,144,15,72,48,21,3,72576,21.773,B,2,S5,1
47,73,7,75,58,36,"2,3",156600,46.98,B,2,S4,1
47,2,1,118,54,42,"2,3",267624,80.287,A,1,S3,1
47,88,9,82,75,39,"2,3",239850,71.955,C,3,S6,1
47,127,13,80,75,51,"1,2,3",306000,91.8,B,2,S4,1
47,57,6,100,73,50,"2,3",365000,109.5,B,2,S5,1
47,91,9,82,75,39,"2,3",239850,71.955,B,2,S5,1
47,113,12,61,46,28,"2,3",78568,23.57,B,2,S4,1
47,55,6,100,73,50,"2,3",365000,109.5,A,1,S3,0
47,24,3,118,38,37,"2,3",165908,49.772,C,3,S6,1
47,99,11,80,68,50,"1,2,3",272000,81.6,C,3,S6,1
47,76,8,76,51,41,"1,2,3",158916,47.675,C,3,S6,1
47,23,3,118,38,37,"2,3",165908,49.772,A,1,S1,1
47,52,5,100,56,34,"2,3",190400,57.12,A,1,S3,1
47,59,6,100,73,50,"2,3",365000,109.5,A,1,S3,1
47,21,3,118,38,37,"2,3",165908,49.772,A,1,S1,1
47,82,8,76,51,41,"1,2,3",158916,47.675,A,1,S3,1
47,101,11,80,68,50,"1,2,3",272000,81.6,A,1,S2,1
47,100,11,80,68,50,"1,2,3",272000,81.6,A,1,S1,1
47,124,13,80,75,51,"1,2,3",306000,91.8,A,1,S2,1
47,84,9,82,75,39,"2,3",239850,71.955,A,1,S3,1
47,94,10,84,76,44,"1,2,3",280896,84.269,A,1,S2,1
47,12,2,112,95,20,3,212800,63.84,A,1,S1,0
47,4,1,118,54,42,"2,3",267624,80.287,A,1,S1,1
47,46,5,100,56,34,"2,3",190400,57.12,B,2,S4,1
47,130,14,92,62,49,"1,2,3",279496,83.849,B,2,S4,1
47,86,9,82,75,39,"2,3",239850,71.955,B,2,S5,1
47,119,13,80,75,51,"1,2,3",306000,91.8,C,3,S6,1
47,118,13,80,75,51,"1,2,3",306000,91.8,A,1,S1,0
47,56,6,100,73,50,"2,3",365000,109.5,B,2,S4,1
47,31,4,76,38,38,"2,3",109744,32.923,B,2,S5,1
47,53,5,100,56,34,"2,3",190400,57.12,B,2,S4,1
47,28,3,118,38,37,"2,3",165908,49.772,B,2,S5,1
47,132,14,92,62,49,"1,2,3",279496,83.849,B,2,S4,1
47,70,7,75,58,36,"2,3",156600,46.98,B,2,S4,1
47,68,7,75,58,36,"2,3",156600,46.98,B,2,S5,1
47,85,9,82,75,39,"2,3",239850,71.955,A,1,S3,1
47,17,2,112,95,20,3,212800,63.84,C,3,S6,1
47,115,12,61,46,28,"2,3",78568,23.57,C,3,S6,1
47,112,12,61,46,28,"2,3",78568,23.57,C,3,S6,1
47,51,5,100,56,34,"2,3",190400,57.12,A,1,S1,1
47,62,6,100,73,50,"2,3",365000,109.5,A,1,S2,1
47,64,7,75,58,36,"2,3",156600,46.98,A,1,S1,1
47,66,7,75,58,36,"2,3",156600,46.98,A,1,S1,1
47,26,3,118,38,37,"2,3",165908,49.772,A,1,S3,0
47,123,13,80,75,51,"1,2,3",306000,91.8,A,1,S1,0
47,110,12,61,46,28,"2,3",78568,23.57,B,2,S5,1
47,125,13,80,75,51,"1,2,3",306000,91.8,B,2,S4,1
47,104,11,80,68,50,"1,2,3",272000,81.6,C,3,S6,1
47,27,3,118,38,37,"2,3",165908,49.772,C,3,S6,0
47,8,1,118,54,42,"2,3",267624,80.287,C,3,S6,1
47,92,9,82,75,39,"2,3",239850,71.955,C,3,S6,1
47,105,11,80,68,50,"1,2,3",272000,81.6,C,3,S6,1
47,122,13,80,75,51,"1,2,3",306000,91.8,C,3,S6,1
47,60,6,100,73,50,"2,3",365000,109.5,C,3,S6,1
47,109,11,80,68,50,"1,2,3",272000,81.6,C,3,S6,1
47,145,15,72,48,21,3,72576,21.773,B,2,S5,0
47,79,8,76,51,41,"1,2,3",158916,47.675,B,2,S4,1
47,32,4,76,38,38,"2,3",109744,32.923,B,2,S5,1
47,143,15,72,48,21,3,72576,21.773,B,2,S5,1
47,25,3,118,38,37,"2,3",165908,49.772,B,2,S4,1
47,36,4,76,38,38,"2,3",109744,32.923,B,2,S5,1
47,75,8,76,51,41,"1,2,3",158916,47.675,B,2,S5,0
47,129,14,92,62,49,"1,2,3",279496,83.849,C,3,S6,1
48,110,15,86,78,52,"1,2,3",348816,104.645,A,1,S1,1
48,103,14,108,66,48,"2,3",342144,102.643,C,3,S6,1
48,43,7,90,77,67,"1,2,3",464310,139.293,A,1,S2,1
48,66,10,92,77,43,"2,3",304612,91.384,A,1,S2,1
48,93,13,95,68,35,"2,3",226100,67.83,A,1,S1,1
48,62,10,92,77,43,"2,3",304612,91.384,A,1,S1,1
48,22,4,95,79,47,"2,3",352735,105.82,C,3,S6,1
48,104,14,108,66,48,"2,3",342144,102.643,A,1,S3,1
48,12,3,95,58,38,"2,3",209380,62.814,A,1,S1,1
48,100,14,108,66,48,"2,3",342144,102.643,A,1,S2,1
48,53,9,62,55,46,"1,2,3",156860,47.058,A,1,S1,1
48,81,12,76,72,44,"1,2,3",240768,72.23,A,1,S1,1
48,20,4,95,79,47,"2,3",352735,105.82,B,2,S5,1
48,79,12,76,72,44,"1,2,3",240768,72.23,C,3,S6,1
48,21,4,95,79,47,"2,3",352735,105.82,A,1,S3,1
48,76,11,100,66,41,"2,3",270600,81.18,C,3,S6,1
48,3,1,59,49,48,"1,2,3",138768,41.63,C,3,S6,1
48,13,3,95,58,38,"2,3",209380,62.814,C,3,S6,1
48,98,14,108,66,48,"2,3",342144,102.643,B,2,S4,1
48,65,10,92,77,43,"2,3",304612,91.384,B,2,S4,1
48,5,2,79,63,46,"1,2,3",228942,68.683,A,1,S3,0
48,6,2,79,63,46,"1,2,3",228942,68.683,C,3,S6,1
48,91,13,95,68,35,"2,3",226100,67.83,A,1,S2,1
48,88,12,76,72,44,"1,2,3",240768,72.23,C,3,S6,0
48,36,6,88,74,72,"1,2,3",468864,140.659,C,3,S6,1
48,60,9,62,55,46,"1,2,3",156860,47.058,C,3,S6,1
48,17,4,95,79,47,"2,3",352735,105.82,B,2,S5,1
48,41,7,90,77,67,"1,2,3",464310,139.293,B,2,S4,1
48,107,15,86,78,52,"1,2,3",348816,104.645,B,2,S4,1
48,18,4,95,79,47,"2,3",352735,105.82,B,2,S4,1
48,40,6,88,74,72,"1,2,3",468864,140.659,B,2,S4,1
48,58,9,62,55,46,"1,2,3",156860,47.058,A,1,S2,1
48,30,5,72,46,27,"2,3",89424,26.827,B,2,S5,0
48,97,13,95,68,35,"2,3",226100,67.83,A,1,S3,1
48,32,5,72,46,27,"2,3",89424,26.827,A,1,S3,1
48,37,6,88,74,72,"1,2,3",468864,140.659,A,1,S3,1
48,70,10,92,77,43,"2,3",304612,91.384,B,2,S5,1
48,2,1,59,49,48,"1,2,3",138768,41.63,B,2,S4,1
48,71,11,100,66,41,"2,3",270600,81.18,B,2,S5,0
48,108,15,86,78,52,"1,2,3",348816,104.645,C,3,S6,1
48,63,10,92,77,43,"2,3",304612,91.384,A,1,S2,1
48,25,5,72,46,27,"2,3",89424,26.827,A,1,S3,1
48,46,7,90,77,67,"1,2,3",464310,139.293,B,2,S5,1
48,9,2,79,63,46,"1,2,3",228942,68.683,B,2,S4,1
48,7,2,79,63,46,"1,2,3",228942,68.683,C,3,S6,1
48,26,5,72,46,27,"2,3",89424,26.827,A,1,S3,1
48,23,4,95,79,47,"2,3",352735,105.82,B,2,S4,1
48,38,6,88,74,72,"1,2,3",468864,140.659,B,2,S4,1
48,16,4,95,79,47,"2,3",352735,105.82,B,2,S4,1
48,95,13,95,68,35,"2,3",226100,67.83,A,1,S2,1
48,10,2,79,63,46,"1,2,3",228942,68.683,A,1,S2,0
48,67,10,92,77,43,"2,3",304612,91.384,A,1,S3,1
48,27,5,72,46,27,"2,3",89424,26.827,C,3,S6,1
48,92,13,95,68,35,"2,3",226100,67.83,A,1,S2,1
48,33,6,88,74,72,"1,2,3",468864,140.659,B,2,S4,1
48,77,11,100,66,41,"2,3",270600,81.18,A,1,S2,1
48,49,8,96,59,36,"2,3",203904,61.171,C,3,S6,1
48,74,11,100,66,41,"2,3",270600,81.18,B,2,S4,1
48,8,2,79,63,46,"1,2,3",228942,68.683,B,2,S4,1
48,52,8,96,59,36,"2,3",203904,61.171,B,2,S4,1
48,73,11,100,66,41,"2,3",270600,81.18,A,1,S1,1
48,101,14,108,66,48,"2,3",342144,102.643,A,1,S3,1
48,29,5,72,46,27,"2,3",89424,26.827,A,1,S2,1
48,57,9,62,55,46,"1,2,3",156860,47.058,C,3,S6,0
48,109,15,86,78,52,"1,2,3",348816,104.645,C,3,S6,1
48,87,12,76,72,44,"1,2,3",240768,72.23,C,3,S6,0
48,64,10,92,77,43,"2,3",304612,91.384,B,2,S4,1
48,55,9,62,55,46,"1,2,3",156860,47.058,A,1,S2,1
48,94,13,95,68,35,"2,3",226100,67.83,B,2,S4,1
48,96,13,95,68,35,"2,3",226100,67.83,B,2,S4,0
48,89,12,76,72,44,"1,2,3",240768,72.23,B,2,S5,1
48,50,8,96,59,36,"2,3",203904,61.171,B,2,S4,1
48,44,7,90,77,67,"1,2,3",464310,139.293,A,1,S3,1
48,45,7,90,77,67,"1,2,3",464310,139.293,B,2,S5,1
48,51,8,96,59,36,"2,3",203904,61.171,C,3,S6,1
48,19,4,95,79,47,"2,3",352735,105.82,C,3,S6,1
48,61,9,62,55,46,"1,2,3",156860,47.058,C,3,S6,0
48,99,14,108,66,48,"2,3",342144,102.643,A,1,S1,1
48,54,9,62,55,46,"1,2,3",156860,47.058,A,1,S3,1
48,82,12,76,72,44,"1,2,3",240768,72.23,B,2,S4,1
48,85,12,76,72,44,"1,2,3",240768,72.23,B,2,S4,1
48,106,14,108,66,48,"2,3",342144,102.643,B,2,S5,1
48,39,6,88,74,72,"1,2,3",468864,140.659,A,1,S1,1
48,83,12,76,72,44,"1,2,3",240768,72.23,A,1,S3,1
48,34,6,88,74,72,"1,2,3",468864,140.659,B,2,S4,1
48,80,12,76,72,44,"1,2,3",240768,72.23,A,1,S1,1
48,90,13,95,68,35,"2,3",226100,67.83,A,1,S2,1
48,75,11,100,66,41,"2,3",270600,81.18,B,2,S4,1
48,15,3,95,58,38,"2,3",209380,62.814,B,2,S4,1
48,11,3,95,58,38,"2,3",209380,62.814,B,2,S4,1
48,48,8,96,59,36,"2,3",203904,61.171,A,1,S2,1
48,68,10,92,77,43,"2,3",304612,91.384,A,1,S2,0
48,1,1,59,49,48,"1,2,3",138768,41.63,A,1,S2,1
48,59,9,62,55,46,"1,2,3",156860,47.058,A,1,S1,1
48,28,5,72,46,27,"2,3",89424,26.827,A,1,S1,1
48,24,5,72,46,27,"2,3",89424,26.827,A,1,S3,0
48,14,3,95,58,38,"2,3",209380,62.814,A,1,S1,1
48,42,7,90,77,67,"1,2,3",464310,139.293,C,3,S6,1
48,78,11,100,66,41,"2,3",270600,81.18,A,1,S2,1
48,69,10,92,77,43,"2,3",304612,91.384,C,3,S6,1
48,86,12,76,72,44,"1,2,3",240768,72.23,C,3,S6,1
48,84,12,76,72,44,"1,2,3",240768,72.23,C,3,S6,1
48,105,14,108,66,48,"2,3",342144,102.643,B,2,S5,1
48,4,2,79,63,46,"1,2,3",228942,68.683,C,3,S6,1
48,102,14,108,66,48,"2,3",342144,102.643,C,3,S6,1
48,47,7,90,77,67,"1,2,3",464310,139.293,C,3,S6,1
48,72,11,100,66,41,"2,3",270600,81.18,B,2,S5,1
48,35,6,88,74,72,"1,2,3",468864,140.659,B,2,S4,1
48,31,5,72,46,27,"2,3",89424,26.827,C,3,S6,1
48,56,9,62,55,46,"1,2,3",156860,47.058,B,2,S4,1
49,63,9,101,71,49,"2,3",351379,105.414,C,3,S6,1
49,11,2,105,77,72,"1,2,3",582120,174.636,C,3,S6,1
49,4,1,91,54,45,"2,3",221130,66.339,A,1,S2,1
49,40,6,44,37,27,"1,2,3",43956,13.187,C,3,S6,1
49,6,1,91,54,45,"2,3",221130,66.339,C,3,S6,1
49,59,9,101,71,49,"2,3",351379,105.414,A,1,S2,1
49,89,13,110,71,23,3,179630,53.889,A,1,S3,1
49,46,7,79,76,54,"1,2,3",324216,97.265,A,1,S2,1
49,93,14,75,39,34,"2,3",99450,29.835,A,1,S2,1
49,25,4,109,76,59,"1,2,3",488756,146.627,B,2,S4,1
49,2,1,91,54,45,"2,3",221130,66.339,B,2,S5,1
49,12,2,105,77,72,"1,2,3",582120,174.636,B,2,S4,1
49,86,13,110,71,23,3,179630,53.889,A,1,S1,1
49,73,11,105,43,22,"2,3",99330,29.799,B,2,S5,1
49,64,9,101,71,49,"2,3",351379,105.414,B,2,S5,0
49,29,4,109,76,59,"1,2,3",488756,146.627,B,2,S5,1
49,15,2,105,77,72,"1,2,3",582120,174.636,B,2,S5,1
49,53,8,116,78,20,3,180960,54.288,B,2,S4,1
49,51,7,79,76,54,"1,2,3",324216,97.265,B,2,S5,1
49,76,12,107,84,61,"1,2,3",548268,164.48,A,1,S3,0
49,80,12,107,84,61,"1,2,3",548268,164.48,C,3,S6,1
49,88,13,110,71,23,3,179630,53.889,C,3,S6,1
49,38,6,44,37,27,"1,2,3",43956,13.187,B,2,S4,1
49,91,13,110,71,23,3,179630,53.889,B,2,S5,1
49,20,3,79,78,48,"1,2,3",295776,88.733,C,3,S6,1
49,77,12,107,84,61,"1,2,3",548268,164.48,C,3,S6,1
49,24,4,109,76,59,"1,2,3",488756,146.627,C,3,S6,1
49,10,2,105,77,72,"1,2,3",582120,174.636,C,3,S6,0
49,90,13,110,71,23,3,179630,53.889,B,2,S4,1
49,82,12,107,84,61,"1,2,3",548268,164.48,B,2,S4,1
49,66,9,101,71,49,"2,3",351379,105.414,B,2,S4,1
49,42,6,44,37,27,"1,2,3",43956,13.187,A,1,S3,1
49,9,1,91,54,45,"2,3",221130,66.339,B,2,S4,1
49,102,15,73,47,32,"2,3",109792,32.938,B,2,S4,1
49,94,14,75,39,34,"2,3",99450,29.835,B,2,S4,1
49,70,11,105,43,22,"2,3",99330,29.799,A,1,S3,0
49,60,9,101,71,49,"2,3",351379,105.414,A,1,S2,1
49,13,2,105,77,72,"1,2,3",582120,174.636,A,1,S3,1
49,34,5,48,37,30,"1,2,3",53280,15.984,A,1,S1,1
49,36,5,48,37,30,"1,2,3",53280,15.984,C,3,S6,1
49,8,1,91,54,45,"2,3",221130,66.339,C,3,S6,1
49,101,15,73,47,32,"2,3",109792,32.938,B,2,S5,1
49,17,3,79,78,48,"1,2,3",295776,88.733,B,2,S5,1
49,103,15,73,47,32,"2,3",109792,32.938,B,2,S4,1
49,22,4,109,76,59,"1,2,3",488756,146.627,B,2,S4,1
49,108,15,73,47,32,"2,3",109792,32.938,B,2,S5,1
49,100,14,75,39,34,"2,3",99450,29.835,A,1,S3,1
49,7,1,91,54,45,"2,3",221130,66.339,B,2,S5,1
49,55,8,116,78,20,3,180960,54.288,B,2,S5,1
49,97,14,75,39,34,"2,3",99450,29.835,A,1,S1,1
49,95,14,75,39,34,"2,3",99450,29.835,A,1,S3,1
49,107,15,73,47,32,"2,3",109792,32.938,A,1,S2,1
49,19,3,79,78,48,"1,2,3",295776,88.733,A,1,S3,1
49,57,8,116,78,20,3,180960,54.288,A,1,S3,0
49,106,15,73,47,32,"2,3",109792,32.938,A,1,S2,1
49,52,8,116,78,20,3,180960,54.288,A,1,S2,1
49,28,4,109,76,59,"1,2,3",488756,146.627,B,2,S4,1
49,83,12,107,84,61,"1,2,3",548268,164.48,B,2,S5,0
49,16,3,79,78,48,"1,2,3",295776,88.733,B,2,S4,1
49,1,1,91,54,45,"2,3",221130,66.339,B,2,S4,0
49,105,15,73,47,32,"2,3",109792,32.938,B,2,S4,0
49,41,6,44,37,27,"1,2,3",43956,13.187,B,2,S5,1
49,54,8,116,78,20,3,180960,54.288,C,3,S6,1
49,62,9,101,71,49,"2,3",351379,105.414,C,3,S6,1
49,81,12,107,84,61,"1,2,3",548268,164.48,B,2,S4,1
49,96,14,75,39,34,"2,3",99450,29.835,B,2,S4,1
49,21,3,79,78,48,"1,2,3",295776,88.733,A,1,S2,1
49,45,7,79,76,54,"1,2,3",324216,97.265,A,1,S2,1
49,74,11,105,43,22,"2,3",99330,29.799,A,1,S1,1
49,75,12,107,84,61,"1,2,3",548268,164.48,A,1,S3,1
49,98,14,75,39,34,"2,3",99450,29.835,B,2,S4,1
49,35,5,48,37,30,"1,2,3",53280,15.984,B,2,S4,1
49,58,9,101,71,49,"2,3",351379,105.414,B,2,S4,1
49,3,1,91,54,45,"2,3",221130,66.339,B,2,S4,1
49,44,7,79,76,54,"1,2,3",324216,97.265,A,1,S2,1
49,43,7,79,76,54,"1,2,3",324216,97.265,B,2,S5,0
49,71,11,105,43,22,"2,3",99330,29.799,B,2,S5,1
49,18,3,79,78,48,"1,2,3",295776,88.733,A,1,S1,1
49,50,7,79,76,54,"1,2,3",324216,97.265,C,3,S6,1
49,84,12,107,84,61,"1,2,3",548268,164.48,C,3,S6,1
49,72,11,105,43,22,"2,3",99330,29.799,C,3,S6,0
49,32,5,48,37,30,"1,2,3",53280,15.984,A,1,S1,1
49,85,13,110,71,23,3,179630,53.889,C,3,S6,1
49,23,4,109,76,59,"1,2,3",488756,146.627,A,1,S3,1
49,37,5,48,37,30,"1,2,3",53280,15.984,A,1,S1,1
49,47,7,79,76,54,"1,2,3",324216,97.265,A,1,S3,1
49,92,14,75,39,34,"2,3",99450,29.835,A,1,S2,1
49,65,9,101,71,49,"2,3",351379,105.414,A,1,S3,1
49,5,1,91,54,45,"2,3",221130,66.339,A,1,S1,1
49,99,14,75,39,34,"2,3",99450,29.835,C,3,S6,1
49,79,12,107,84,61,"1,2,3",548268,164.48,C,3,S6,1
49,56,8,116,78,20,3,180960,54.288,A,1,S2,1
49,49,7,79,76,54,"1,2,3",324216,97.265,A,1,S2,1
49,68,11,105,43,22,"2,3",99330,29.799,A,1,S1,1
49,14,2,105,77,72,"1,2,3",582120,174.636,C,3,S6,1
49,48,7,79,76,54,"1,2,3",324216,97.265,A,1,S3,0
49,61,9,101,71,49,"2,3",351379,105.414,A,1,S2,1
49,27,4,109,76,59,"1,2,3",488756,146.627,C,3,S6,1
49,33,5,48,37,30,"1,2,3",53280,15.984,C,3,S6,1
49,31,4,109,76,59,"1,2,3",488756,146.627,C,3,S6,1
49,30,4,109,76,59,"1,2,3",488756,146.627,C,3,S6,1
49,78,12,107,84,61,"1,2,3",548268,164.48,C,3,S6,1
49,69,11,105,43,22,"2,3",99330,29.799,C,3,S6,1
49,67,10,102,100,49,3,499800,149.94,A,1,S3,1
49,87,13,110,71,23,3,179630,53.889,A,1,S1,1
49,39,6,44,37,27,"1,2,3",43956,13.187,A,1,S2,1
49,104,15,73,47,32,"2,3",109792,32.938,A,1,S3,1
49,26,4,109,76,59,"1,2,3",488756,146.627,A,1,S2,1
50,32,4,81,56,40,"2,3",181440,54.432,C,3,S6,1
50,64,7,108,85,20,3,183600,55.08,B,2,S4,1
50,75,9,66,35,26,"2,3",60060,18.018,B,2,S5,1
50,140,15,103,84,69,"1,2,3",596988,179.096,B,2,S5,1
50,77,9,66,35,26,"2,3",60060,18.018,B,2,S5,1
50,83,10,69,32,20,"2,3",44160,13.248,B,2,S5,1
50,125,13,40,34,30,"1,2,3",40800,12.24,B,2,S4,1
50,111,12,95,77,47,"2,3",343805,103.142,B,2,S5,1
50,70,8,97,66,45,"2,3",288090,86.427,A,1,S2,1
50,41,4,81,56,40,"2,3",181440,54.432,A,1,S3,1
50,52,5,119,34,25,"2,3",101150,30.345,B,2,S5,1
50,100,11,78,63,38,"2,3",186732,56.02,B,2,S5,0
50,93,11,78,63,38,"2,3",186732,56.02,B,2,S4,1
50,95,11,78,63,38,"2,3",186732,56.02,C,3,S6,1
50,109,12,95,77,47,"2,3",343805,103.142,B,2,S5,1
50,81,10,69,32,20,"2,3",44160,13.248,B,2,S5,1
50,73,9,66,35,26,"2,3",60060,18.018,A,1,S3,1
50,11,2,98,75,55,"1,2,3",404250,121.275,B,2,S4,1
50,61,6,107,61,42,"2,3",274134,82.24,B,2,S5,1
50,30,4,81,56,40,"2,3",181440,54.432,C,3,S6,1
50,121,13,40,34,30,"1,2,3",40800,12.24,C,3,S6,1
50,86,10,69,32,20,"2,3",44160,13.248,C,3,S6,1
50,66,7,108,85,20,3,183600,55.08,A,1,S3,1
50,35,4,81,56,40,"2,3",181440,54.432,A,1,S3,1
50,2,1,60,40,32,"1,2,3",76800,23.04,C,3,S6,1
50,36,4,81,56,40,"2,3",181440,54.432,A,1,S3,1
50,98,11,78,63,38,"2,3",186732,56.02,A,1,S3,1
50,53,6,107,61,42,"2,3",274134,82.24,B,2,S5,0
50,38,4,81,56,40,"2,3",181440,54.432,C,3,S6,1
50,18,3,60,59,39,"1,2,3",138060,41.418,B,2,S5,1
50,112,12,95,77,47,"2,3",343805,103.142,B,2,S5,1
50,131,14,88,42,20,3,73920,22.176,A,1,S1,0
50,1,1,60,40,32,"1,2,3",76800,23.04,B,2,S5,1
50,143,15,103,84,69,"1,2,3",596988,179.096,B,2,S5,1
50,144,15,103,84,69,"1,2,3",596988,179.096,C,3,S6,0
50,46,5,119,34,25,"2,3",101150,30.345,B,2,S5,0
50,115,12,95,77,47,"2,3",343805,103.142,A,1,S1,1
50,141,15,103,84,69,"1,2,3",596988,179.096,A,1,S2,1
50,101,11,78,63,38,"2,3",186732,56.02,B,2,S5,0
50,62,6,107,61,42,"2,3",274134,82.24,A,1,S2,1
50,5,1,60,40,32,"1,2,3",76800,23.04,A,1,S1,1
50,4,1,60,40,32,"1,2,3",76800,23.04,A,1,S3,1
50,123,13,40,34,30,"1,2,3",40800,12.24,B,2,S5,1
50,24,3,60,59,39,"1,2,3",138060,41.418,A,1,S2,1
50,65,7,108,85,20,3,183600,55.08,A,1,S3,1
50,122,13,40,34,30,"1,2,3",40800,12.24,A,1,S3,1
50,107,12,95,77,47,"2,3",343805,103.142,A,1,S2,0
50,136,15,103,84,69,"1,2,3",596988,179.096,A,1,S1,1
50,126,14,88,42,20,3,73920,22.176,B,2,S4,1
50,99,11,78,63,38,"2,3",186732,56.02,B,2,S4,1
50,55,6,107,61,42,"2,3",274134,82.24,A,1,S3,1
50,133,14,88,42,20,3,73920,22.176,B,2,S4,1
50,103,11,78,63,38,"2,3",186732,56.02,B,2,S5,1
50,57,6,107,61,42,"2,3",274134,82.24,B,2,S4,1
50,56,6,107,61,42,"2,3",274134,82.24,B,2,S4,1
50,84,10,69,32,20,"2,3",44160,13.248,B,2,S4,0
50,19,3,60,59,39,"1,2,3",138060,41.418,C,3,S6,1
50,92,11,78,63,38,"2,3",186732,56.02,C,3,S6,1
50,58,6,107,61,42,"2,3",274134,82.24,A,1,S1,1
50,68,8,97,66,45,"2,3",288090,86.427,A,1,S1,1
50,134,14,88,42,20,3,73920,22.176,B,2,S5,1
50,72,8,97,66,45,"2,3",288090,86.427,B,2,S5,1
50,33,4,81,56,40,"2,3",181440,54.432,A,1,S3,1
50,97,11,78,63,38,"2,3",186732,56.02,A,1,S3,1
50,110,12,95,77,47,"2,3",343805,103.142,B,2,S4,1
50,85,10,69,32,20,"2,3",44160,13.248,B,2,S4,1
50,7,1,60,40,32,"1,2,3",76800,23.04,B,2,S5,1
50,31,4,81,56,40,"2,3",181440,54.432,B,2,S4,1
50,60,6,107,61,42,"2,3",274134,82.24,A,1,S1,1
50,48,5,119,34,25,"2,3",101150,30.345,A,1,S3,1
50,14,2,98,75,55,"1,2,3",404250,121.275,A,1,S2,1
50,138,15,103,84,69,"1,2,3",596988,179.096,A,1,S3,1
50,127,14,88,42,20,3,73920,22.176,A,1,S3,1
50,137,15,103,84,69,"1,2,3",596988,179.096,B,2,S4,1
50,17,3,60,59,39,"1,2,3",138060,41.418,B,2,S5,1
50,79,10,69,32,20,"2,3",44160,13.248,A,1,S3,1
50,25,3,60,59,39,"1,2,3",138060,41.418,C,3,S6,1
50,50,5,119,34,25,"2,3",101150,30.345,C,3,S6,1
50,34,4,81,56,40,"2,3",181440,54.432,C,3,S6,1
50,9,2,98,75,55,"1,2,3",404250,121.275,C,3,S6,1
50,88,10,69,32,20,"2,3",44160,13.248,B,2,S4,1
50,26,4,81,56,40,"2,3",181440,54.432,B,2,S5,1
50,116,12,95,77,47,"2,3",343805,103.142,C,3,S6,1
50,6,1,60,40,32,"1,2,3",76800,23.04,C,3,S6,1
50,106,12,95,77,47,"2,3",343805,103.142,C,3,S6,1
50,12,2,98,75,55,"1,2,3",404250,121.275,C,3,S6,1
50,114,12,95,77,47,"2,3",343805,103.142,A,1,S2,1
50,129,14,88,42,20,3,73920,22.176,A,1,S1,1
50,40,4,81,56,40,"2,3",181440,54.432,B,2,S4,1
50,29,4,81,56,40,"2,3",181440,54.432,B,2,S4,1
50,76,9,66,35,26,"2,3",60060,18.018,C,3,S6,1
50,13,2,98,75,55,"1,2,3",404250,121.275,B,2,S4,1
50,27,4,81,56,40,"2,3",181440,54.432,B,2,S4,1
